nct_id,title,status,study_type,intervention_type,phase,locations,start_date,completion_date,enrollment,study_duration_days
NCT04340648,Measurement Algorithm Control and Optimization With Subsequent Performance Evaluation of the Vital USA GlucoseDetect™ During a Standardized Meal Test in Patients With Diabetes Mellitus Type 1 and Type 2,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,,,32.0,792.0
NCT07069166,Evaluation of Para-Probiotic Toothpaste and Mouthwash on Periodontal Health and Glycemic Control in Diabetic Patients: A Randomized Controlled Trial,RECRUITING,INTERVENTIONAL,DRUG,['NA'],1,,,40.0,792.0
NCT06756425,Effect of Aerobic Exercise Program on Blood Glucose Level and Quality of Life in Pre-diabetic Overweight/Obese Adolescents,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,40.0,792.0
NCT04924400,Complete Health Improvement Program to Improve Glycemic Control and Reduce Cost of Care for Geisinger Health Plan Members With Type 2 Diabetes,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,38.0,792.0
NCT01589653,A 20-week Study Comparing Patient-adjusted Versus Physician-adjusted Titration of BIAsp 30 Combined With Metformin in Type 2 Diabetes Patients Uncontrolled on NPH Insulin,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],15,,,155.0,792.0
NCT04686201,"Development of Diabetes Mobile Application ""MyD App"" To Improve Patient's Knowledge, Compliance and Control: An Interventional Study Among Uncontrolled Type 2 Diabetes Mellitus Patients in Kedah, Malaysia",UNKNOWN,INTERVENTIONAL,DEVICE,['PHASE3'],1,,,80.0,792.0
NCT05867433,Strong Teens for Healthy Schools Change Club: A Civic Engagement Approach to Improving Physical Activity and Healthy Eating Environments,RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,500.0,792.0
NCT01179048,"A Long-term, Multi-centre, International, Randomised Double-blind, Placebo-controlled Trial to Determine Liraglutide Effects on Cardiovascular Events",COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],428,,,9341.0,792.0
NCT01506895,"A Phase 2, Multi-national, Multi-centre, Double Masked, Randomised, Placebo Controlled, Parallel-group Study to Investigate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Efficacy of Darapladib Administered for 3 Months to Adult Subjects With Diabetic Macular Edema With Centre Involvement",COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],16,2012-02-01,2013-02-01,54.0,366.0
NCT02192684,"Interfacing Adiposity, Sleep Apnea, and Insulin Resistance",COMPLETED,INTERVENTIONAL,DRUG,['NA'],0,2010-09-01,2015-03-01,45.0,1642.0
NCT06762314,Comparative Clinical Study to Evaluate the Efficacy and Safety of Empagliflozin or Semaglutide in Overweight/Obese Patients With Type 1 Diabetes Inadequately Controlled by Insulin Therapy,RECRUITING,INTERVENTIONAL,DRUG,['PHASE2'],1,,,105.0,792.0
NCT03141346,Home Intervention for Reducing Sugary Drinks and Obesity in Hispanic Women-infants,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,211.0,792.0
NCT00287352,Double Blind Placebo Controlled Investigation of Amantadine for Retarding Weight Gain in First Episode Adlt Psychotic Subjects Beginning Therapy With Olanzapine.,COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,2005-05-01,2009-09-01,40.0,1584.0
NCT02109029,Use of Open-Flow Microperfusion to Measure LY2605541 and Human Insulin Concentrations in Adipose Tissue Interstitial Fluid,COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,2014-04-01,2015-03-01,24.0,334.0
NCT06114576,Effects of Orange Juice Enriched With Vitamin D3 and Encapsulated Probiotics in High Cardiometabolic Risk Individuals,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,,,50.0,792.0
NCT04965506,A Randomized Phase II Study to Evaluate the Efficacy and Safety of IBI362 Versus Placebo and Dulaglutide in Chinese Patients With Type 2 Diabetes,COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],1,,,252.0,792.0
NCT04303754,A Randomized Controlled Trial to Determine the Effects of Diabetes-Specific Formula on Glycemic Control in Individuals With Type 2 Diabetes,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,,,100.0,792.0
NCT00994682,Long-term Role of Pioglitazone in Non-Alcoholic Fatty Liver Disease (NAFLD) in Type 2 Diabetes Mellitus (T2DM).,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,2008-12-01,2014-12-01,176.0,2191.0
NCT01812122,Effects of Vildagliptine and Glimepiride on Glycemic Variability and Cardiovascular Parameters in Patients With Type 2 Diabetes by CGMS,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,2013-03-01,2015-10-01,16.0,944.0
NCT03318601,Evaluation of Copeptin in Patients With Cirrhosis and Ascites,COMPLETED,INTERVENTIONAL,PROCEDURE,['NA'],1,,,100.0,792.0
NCT00876928,Effect of Vitamin D Supplementation on Pre-Diabetes in a Minority Population,COMPLETED,INTERVENTIONAL,DRUG,['NA'],1,2009-03-01,2012-06-01,117.0,1188.0
NCT01357304,Randomized Controlled Trial of Group Treatment With Physical Activity Referral in a Primary Health Care Setting,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,2011-03-01,2012-09-01,105.0,550.0
NCT04320745,"A Phase IV, Multi-center, Open-label, Single-arm 24-hour Ambulatory Blood Pressure Monitoring (ABPM) Study of 16 Weeks Treatment With Androderm® in Hypogonadal Men",COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],41,,,168.0,792.0
NCT05452642,Supporting Understanding of PCOS Education and Research. Official Title: Glycemic Reduction Approaches in Polycystic Ovary Syndrome: a Comparative Effectiveness Study,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,223.0,792.0
NCT00135811,Focal Segmental Glomerulosclerosis Clinical Trial,COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],1,2004-11-01,2009-10-01,207.0,1795.0
NCT01843374,"A Phase 2b, Randomized, Double-blind Study Comparing Tremelimumab to Placebo in Second- or Third-line Treatment of Subjects With Unresectable Pleural or Peritoneal Malignant Mesothelioma",ACTIVE_NOT_RECRUITING,INTERVENTIONAL,DRUG,['PHASE2'],104,,,571.0,792.0
NCT01300273,Phase 4 Study of Mechanisms of Low Protein Diet Supplemented With Ketoanalogs on Reducing Proteinuria and Maintaining Nutritional Status in Type 2 Diabetic Nephropathy,UNKNOWN,INTERVENTIONAL,DIETARY_SUPPLEMENT,['PHASE4'],1,2011-02-01,2012-07-01,60.0,516.0
NCT05717387,Effects of Intermittent Eating on Glucose Homeostasis in Prediabetes: A Randomized Clinical Trial,UNKNOWN,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,2024-12-01,87.0,792.0
NCT06660173,"A Study to Evaluate the Efficacy, Safety & Tolerability of Maridebart Cafraglutide in Adults With T2DM",ACTIVE_NOT_RECRUITING,INTERVENTIONAL,DRUG,['PHASE2'],96,,,409.0,792.0
NCT02486978,Effects of Polyphenols Found in Pomegranate and Olives Food Supplements on Postprandial Blood Glucose in Vivo.,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,2015-06-01,2015-12-01,16.0,183.0
NCT03961256,"A Phase 2, Prospective, Randomized, Multicenter, Open-Label, Controlled Trial to Assess the Efficacy and Safety of Exenatide SR for the Prevention of Diabetes After Kidney Transplantation.",COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],1,,,9.0,792.0
NCT02315287,Comparison of Therapeutic Efficacy Between Lobeglitazone and Pioglitazone as Initial Triple Therapy With Metformin and Sitagliptin in Drug-naïve Type 2 Diabetic Patients,UNKNOWN,INTERVENTIONAL,DRUG,['PHASE4'],1,2014-09-01,,190.0,4242.0
NCT06331546,Gastrointestinal Oxalate Absorption in Calcium Oxalate Stone Disease,RECRUITING,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],2,,,80.0,792.0
NCT03437720,"A 52-week Double-blind, Randomized, Placebo-controlled, Phase 2 Study to Assess the Efficacy and Safety of SAR425899 for the Treatment of Non-alcoholic Steatohepatitis (NASH)",WITHDRAWN,INTERVENTIONAL,DRUG,['PHASE2'],0,,,0.0,792.0
NCT06915831,Obstructive Sleep Apnea and Glycemic Dysregulation in Adults With Type 1 Diabetes,RECRUITING,INTERVENTIONAL,DEVICE,['NA'],1,,,40.0,792.0
NCT06445725,Acceptance Based Coping (ABaCo) Skills Delivered By Promotores for Hispanic/Latino Patients With Type 2 Diabetes,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,18.0,792.0
NCT04745780,"Randomized, Controlled, Open-label Study to Evaluate the Efficacy and Safety of a Combination Containing Myo-inositol, D-chiro-inositol, Alpha-lactalbumin, Zinc and Extract of Gymnema Sylvestre in Subjects With Type 2 Mellitus Diabetes.",COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,75.0,792.0
NCT02443714,Pharmacokinetic and Pharmacodynamic Profile of Insulin Lispro Using Needle-Free Jet Injection Technology,COMPLETED,INTERVENTIONAL,DEVICE,['PHASE4'],1,2015-04-01,2015-09-01,18.0,153.0
NCT06969807,Clinical Study to Evaluate the Efficacy and Safety of Mesenchymal Stromal Cell (Amimestrocel ) in Patients With Diabetic Kidney Disease,RECRUITING,INTERVENTIONAL,DRUG,['PHASE2'],6,,,120.0,792.0
NCT04633889,Deferoxamine for the Prevention of Cardiac Surgery-Associated Acute Kidney Injury,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,DRUG,['PHASE2'],3,,,320.0,792.0
NCT05628311,"A Multicenter, Randomized, Double-blind, Placebo-controlled Phase III Clinical Study (DREAMS-1) to Evaluate the Efficacy and Safety of IBI362 in Chinese Type 2 Diabetes Patients With Poor Glycemia Control Only Through Diet and Exercise",COMPLETED,INTERVENTIONAL,OTHER,['PHASE3'],1,,,319.0,792.0
NCT04571658,Implementing Precision Medicine for Glomerular Diseases in the Nephrotic Syndrome Study Network (NEPTUNE),RECRUITING,INTERVENTIONAL,OTHER,['NA'],16,,,375.0,792.0
NCT01619904,Effects of Goal-Directed Therapy on Inflammatory Mediators and Postoperative Outcome in Pancreas Transplant: a Prospective Randomised Clinical Trial,COMPLETED,INTERVENTIONAL,PROCEDURE,['NA'],1,2011-11-01,2015-03-01,60.0,1216.0
NCT04194450,The Effect of Acute Exogenous Oral Ketone Supplementation on Blood Glucose Levels in Type 2 Diabetes,COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,19.0,792.0
NCT05243810,"EPC Silver Wound Gel (EPC-123) Feasibility Clinical Study: Prospective, Single-arm, Repeated Measures Study of EPC Silver Wound Gel in the Management of Locally Infected Diabetic Foot Ulcers",COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,,,5.0,792.0
NCT01268345,,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,2010-10-01,2010-12-01,63.0,61.0
NCT02954601,"A Phase 2a, Randomized, Double-Blind, Double-Dummy, Placebo-Controlled, 3-Way Crossover Study to Compare Safety, Efficacy, and Pharmacodynamics of Single and Multiple Doses of ORMD-0801 in Adult Subjects With Type 2 Diabetes Mellitus",COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],1,2016-10-01,,31.0,3481.0
NCT01747967,Immune Biomarkers of Residual Beta-cell Mass in Type 1 Diabetes,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,,,156.0,792.0
NCT01497561,"A Randomised, Double-blind, Four-period, Cross-over, Dose Response Trial Investigating the Pharmacodynamics and Pharmacokinetics of Single Doses of Insulin Detemir and NPH Insulin in Subjects With Type 2 Diabetes",COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,2003-03-01,2003-06-01,15.0,92.0
NCT01828242,The Empowerment Model Towards Type 2 Diabetic Adults To Enhance Vegetable Intake in Achieving Glycemic Control,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['PHASE2'],1,2013-01-01,2014-12-01,84.0,699.0
NCT00000539,,COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],0,1992-09-01,1999-03-01,67.0,2372.0
NCT06897605,Clinical Study Evaluating the Impact of Dapagliflozin on Erythropoiesis-Stimulating Agent Responsiveness in Anemic Patients With Chronic Kidney Disease,RECRUITING,INTERVENTIONAL,DRUG,['PHASE2'],1,,2025-10-01,80.0,792.0
NCT06821802,Effect of Protein Supplementation in Hospitalized Patients With Hyponatremia Due to the Syndrome of Inappropriate Antidiuresis - a Monocentric Randomized Open-label Pragmatic Active-controlled Trial - the TREASUREx Trial,RECRUITING,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,2027-04-01,70.0,792.0
NCT04938843,"Effect of F. Prausnitzii on Glycemic Control - a Randomized, Double Blind, Placebo-controlled Study",UNKNOWN,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,176.0,792.0
NCT02423993,Efficiency Assessment of the Structured Education Program for Type 1 Diabetes Patients on Insulin Pump Therapy,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],0,2009-10-01,2013-02-01,77.0,1219.0
NCT04721509,Effect of Smartphone Based Telemedicine and Education in Patients With Type 1 Diabetes Mellitus,UNKNOWN,INTERVENTIONAL,DEVICE,['NA'],1,2021-02-01,2022-09-01,100.0,577.0
NCT02590822,Diabetes Interventional Assessment of Slimming or Training to Lessen Inconspicuous Cardiovascular Dysfunction. The Diastolic Study,RECRUITING,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,120.0,792.0
NCT04667728,The Effects of Professional Continuous Glucose Monitoring as an Adjuvant Educational Tool in Patients With Type 2 Diabetes and Poor Glycemic Control,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,,,302.0,792.0
NCT02232698,Randomised Controlled Study to Evaluate the Impact of Novel Glucose Sensing Technology on Hypoglycaemia in Type 1 Diabetes,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],23,2014-09-01,2015-10-01,328.0,395.0
NCT02672488,Safety and Efficacy of Metformin Plus Sorafenib as First-line Therapy in Patients With Advanced Hepatocellular Carcinoma(BCLC-C): A Phase 2 Randomized Study,UNKNOWN,INTERVENTIONAL,DRUG,['PHASE2'],1,2015-12-01,2018-12-01,82.0,1096.0
NCT00860392,A Comparison of Measurements of Ketone Body Flux Versus Ketone Body Concentration as a Pharmacodynamic Marker of Hepatic Fatty Acid Oxidation,COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],0,,,24.0,792.0
NCT02169596,a Single Centre Open Pilot Study to Explore if the Efficacy of PLAtelet Aggregation Inhibition by Ticagrelor Mediated P2Y12 Blockade Dependent Upon Endogenous Endothelial Nitric OXide?,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,2015-06-01,2016-07-01,74.0,396.0
NCT07213895,"Randomized, Single Oral Dose, Two-period, Two Sequence, Open-label, Crossover, Bioequivalence Study to Compare Empagliflozin-Linagliptin-Metformin XR Tablet 25mg/ 5mg/1000mg (25mg Empagliflozin /5mg Linagliptin /1000mg Metformin Hydrochloride) Versus Trijardy® XR Tablets (25mg Empagliflozin /5mg Linagliptin /1000mg Metformin Hydrochloride), in Healthy Subjects Under Fed Conditions.",COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,,,14.0,792.0
NCT06896045,Multicenter Study Evaluating the Relationship Between Perceived Daily Stress Level and Glycemic Level in Subjects With Type 1 Diabetes,RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],14,,,125.0,792.0
NCT02379078,Impact of an Interprofessional Shared Decision-making and Goal-setting Decision Aid for Patients With Diabetes - A Pilot Cluster Randomized Controlled Trial,COMPLETED,INTERVENTIONAL,OTHER,['NA'],0,2016-03-01,2019-12-01,225.0,1370.0
NCT06437028,"A Multicenter, Prospective, Randomized Controlled Modified Platform Trial Evaluating the Efficacy of Multiple Cellular, Acellular, and Matrix-like Products (CAMPs) and Standard of Care Versus Standard of Care Alone in the Treatment of Nonhealing Diabetic Foot Ulcers.",RECRUITING,INTERVENTIONAL,OTHER,['NA'],1,,2026-09-01,170.0,792.0
NCT04081792,Optimization of the Surgical and Medical Management of Diabetic Foot Infections,COMPLETED,INTERVENTIONAL,PROCEDURE,['NA'],1,,,643.0,792.0
NCT01041820,Critical Periods of Exercise,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],2,2009-12-01,2011-06-01,20.0,547.0
NCT05171907,Application of Dietary Guidelines for the Brazilian Population by Teleconsultation for Patients With Obesity in Primary Health Care: A Randomized Clinical Trial,UNKNOWN,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,2025-03-01,578.0,792.0
NCT02240043,Growth Hormone Evaluation in the Elderly People,COMPLETED,INTERVENTIONAL,OTHER,['NA'],0,2011-09-01,2013-08-01,48.0,700.0
NCT06129526,Study of the Effect of Eicosapentaenoic Acid (EPA) on Markers of Atherothrombosis in Patients With Type-2 Diabetes,UNKNOWN,INTERVENTIONAL,DIETARY_SUPPLEMENT,['PHASE4'],1,2023-12-01,2024-12-01,450.0,366.0
NCT02087826,Study of Clinical Response to Acute Metformin By Leveraging Evaluations During a Mixed Meal Tolerance Test for Exploring Glycemia and GeneticS (SCRAMBLED EGGS),ACTIVE_NOT_RECRUITING,INTERVENTIONAL,OTHER,['NA'],1,2014-04-01,2026-12-01,1017.0,4627.0
NCT06313138,Effectiveness of the Individual and Family Health Literacy Enhancement Program Among Older Persons With Physical Multimorbidity,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,,,140.0,792.0
NCT02703688,Environmental Influences on Early Childhood Obesity: The Healthy Homes Study,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,129.0,792.0
NCT00716573,"COREV : A Multi-center, Randomized, Open-label Study Evaluating the Efficacy on Renal Function of Everolimus in Heart Transplant Recipients With Established Chronic Renal Failure",COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,,,120.0,792.0
NCT02032108,Effects of Lifestyle Education Programs on Diabetes Control Among Diabetic Patients at Kigali University Teaching Hospital Rwanda,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,2013-03-01,2013-11-01,250.0,245.0
NCT01094054,Adjustable Gastric Banding and Its Effects on Postprandial Glucose Metabolism Independent of Weight Loss,COMPLETED,INTERVENTIONAL,PROCEDURE,['PHASE4'],1,2010-10-01,2013-01-01,29.0,823.0
NCT06851962,"Open-label, Double-arm, Controlled, Randomized, Multicentre Clinical Trial to Evaluate the Impact of Pharmacogenetic-guided Treatment in Patients With Insufficiently Controlled Type 2 Diabetes.",ACTIVE_NOT_RECRUITING,INTERVENTIONAL,DRUG,['PHASE4'],3,,,504.0,792.0
NCT01397513,Effects of Low and High Doses of Aspirin Treatment on Fibrin Network Formation in Patients With Type 1 Diabetes and Possible Influence of the Glycemic Control.,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,2006-03-01,2011-02-01,48.0,1798.0
NCT01225653,Topical Application of Latanoprost in Diabetic Retinopathy,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,2010-11-01,2014-12-01,27.0,1491.0
NCT06103799,Application of Information-Motivation-Behavioral Model-based Continuity of Care on the Peri-implantitis Recovery in Diabetic Implant Overdenture Patients: A Randomised Controlled Trial,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,32.0,792.0
NCT02153983,Pilot Study of the Effects of Colchicine in Non-Diabetic Adults With Metabolic Syndrome,COMPLETED,INTERVENTIONAL,DRUG,"['PHASE1', 'PHASE2']",1,,,77.0,792.0
NCT02820558,A Phase I Study of Safety and Pharmacological Activity of Substance P (sP) in the Reversal of Recent-Onset Type 1 Diabetes (T1D),UNKNOWN,INTERVENTIONAL,DRUG,['PHASE1'],1,2016-05-01,2022-12-01,12.0,2405.0
NCT04706676,Integrative Neuromuscular Training in Adolescents and Children Treated for Cancer- a Multicenter Randomized Controlled Trial,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],3,,2028-09-01,132.0,792.0
NCT06128421,Individual Nutrition Support in HBV-ACLF Patients at Nutrition Risk: a Randomized Controlled Trail,UNKNOWN,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,60.0,792.0
NCT07197788,Endogenex Access Study,NOT_YET_RECRUITING,INTERVENTIONAL,DEVICE,['NA'],0,2025-10-01,2027-10-01,50.0,730.0
NCT02003274,Meal Glucose Regulation in Type 1 Diabetes on Insulin Pump Therapy: Towards a Better Understanding of the Glucose-Insulin System.,UNKNOWN,INTERVENTIONAL,OTHER,['NA'],2,2013-10-01,,20.0,4577.0
NCT03266003,An Evaluation of Traditional Directly Observed Therapy and Electronic Forms of Directly Observed Therapy for Tuberculosis Treatment,COMPLETED,INTERVENTIONAL,OTHER,['NA'],4,,,216.0,792.0
NCT01068860,"A Multi-center, Double-blind, Placebo-controlled, Randomized Study to Compare the Effect of a Subcutaneous Canakinumab Administration to Placebo in Patients With Impaired Glucose Tolerance or Patients With Type 2 Diabetes Treated With Differing Baseline Diabetes Therapies",COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],52,2010-02-01,2010-08-01,246.0,181.0
NCT01719029,Role of Macronutrient Diet Composition on Maternal and Infant Metabolic Outcomes in Gestational Diabetes,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,2007-08-01,2015-02-01,35.0,2741.0
NCT04579263,"Assessment of Improvement in Glycemic Control, Weight, and Insulin Sensitivity in Obese Patients After Fecal Microbiota Transplantation (FMT) Against the Background of Glucose-lowering Therapy",COMPLETED,INTERVENTIONAL,OTHER,['NA'],2,,,2.0,792.0
